question_id,exam,year,session,exam_date,shift,paper,subject,chapter,topic,question_type,original_question_number,correct_answer,numerical_answer,answer_status,answer_confidence,marks_correct,marks_incorrect,image_asset_path,source_pdf,source_page,display_badge
JA_2025_P1_PHY_Q001,JEE_ADVANCED,2025,,2025-05-25,,Paper 1,Physics,Thermal Physics and Thermodynamics,First Law of Thermodynamics,SINGLE_CORRECT_MCQ,1,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P1_PHY_Q001\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-1\Question-Paper\JEE_Advanced_2025_Paper-1_English.pdf,1,[JEE ADVANCED] [2025] [Paper 1]
JA_2025_P1_PHY_Q002,JEE_ADVANCED,2025,,2025-05-25,,Paper 1,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,2,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P1_PHY_Q002\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-1\Question-Paper\JEE_Advanced_2025_Paper-1_English.pdf,1,[JEE ADVANCED] [2025] [Paper 1]
JA_2025_P1_PHY_Q003,JEE_ADVANCED,2025,,2025-05-25,,Paper 1,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,3,"A
A",,OFFICIAL_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P1_PHY_Q003\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-1\Question-Paper\JEE_Advanced_2025_Paper-1_English.pdf,1,[JEE ADVANCED] [2025] [Paper 1]
JA_2025_P1_PHY_Q004,JEE_ADVANCED,2025,,2025-05-25,,Paper 1,Physics,Modern Physics,Photoelectric Effect,MULTIPLE_CORRECT,4,B,,OFFICIAL_VERIFIED,HIGH,4.0,-2.0,JEE_ADVANCED\images\JA_2025_P1_PHY_Q004\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-1\Question-Paper\JEE_Advanced_2025_Paper-1_English.pdf,1,[JEE ADVANCED] [2025] [Paper 1]
JA_2025_P1_PHY_Q005,JEE_ADVANCED,2025,,2025-05-25,,Paper 1,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,5,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P1_PHY_Q005\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-1\Question-Paper\JEE_Advanced_2025_Paper-1_English.pdf,1,[JEE ADVANCED] [2025] [Paper 1]
JA_2025_P1_PHY_Q006,JEE_ADVANCED,2025,,2025-05-25,,Paper 1,Physics,Magnetic Effects of Current and Magnetism,Lorentz Force and Charged Particle Motion,SINGLE_CORRECT_MCQ,6,"B, C
A",,OFFICIAL_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P1_PHY_Q006\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-1\Question-Paper\JEE_Advanced_2025_Paper-1_English.pdf,1,[JEE ADVANCED] [2025] [Paper 1]
JA_2025_P1_PHY_Q007,JEE_ADVANCED,2025,,2025-05-25,,Paper 1,Physics,Modern Physics,Photoelectric Effect,SINGLE_CORRECT_MCQ,7,B,,OFFICIAL_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P1_PHY_Q007\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-1\Question-Paper\JEE_Advanced_2025_Paper-1_English.pdf,1,[JEE ADVANCED] [2025] [Paper 1]
JA_2025_P1_PHY_Q008,JEE_ADVANCED,2025,,2025-05-25,,Paper 1,Physics,Magnetic Effects of Current and Magnetism,Lorentz Force and Charged Particle Motion,SINGLE_CORRECT_MCQ,8,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P1_PHY_Q008\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-1\Question-Paper\JEE_Advanced_2025_Paper-1_English.pdf,1,[JEE ADVANCED] [2025] [Paper 1]
JA_2025_P1_PHY_Q009,JEE_ADVANCED,2025,,2025-05-25,,Paper 1,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,9,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P1_PHY_Q009\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-1\Question-Paper\JEE_Advanced_2025_Paper-1_English.pdf,1,[JEE ADVANCED] [2025] [Paper 1]
JA_2025_P1_PHY_Q010,JEE_ADVANCED,2025,,2025-05-25,,Paper 1,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,10,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P1_PHY_Q010\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-1\Question-Paper\JEE_Advanced_2025_Paper-1_English.pdf,1,[JEE ADVANCED] [2025] [Paper 1]
JA_2025_P1_PHY_Q011,JEE_ADVANCED,2025,,2025-05-25,,Paper 1,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,11,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P1_PHY_Q011\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-1\Question-Paper\JEE_Advanced_2025_Paper-1_English.pdf,1,[JEE ADVANCED] [2025] [Paper 1]
JA_2025_P1_PHY_Q012,JEE_ADVANCED,2025,,2025-05-25,,Paper 1,Physics,Laws of Motion,Newton's Laws of Motion,NUMERICAL,12,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,4.0,0.0,JEE_ADVANCED\images\JA_2025_P1_PHY_Q012\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-1\Question-Paper\JEE_Advanced_2025_Paper-1_English.pdf,1,[JEE ADVANCED] [2025] [Paper 1]
JA_2025_P1_PHY_Q013,JEE_ADVANCED,2025,,2025-05-25,,Paper 1,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,13,175,175.0,OFFICIAL_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P1_PHY_Q013\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-1\Question-Paper\JEE_Advanced_2025_Paper-1_English.pdf,1,[JEE ADVANCED] [2025] [Paper 1]
JA_2025_P1_PHY_Q014,JEE_ADVANCED,2025,,2025-05-25,,Paper 1,Physics,Laws of Motion,Newton's Laws of Motion,MATCHING,14,A,,OFFICIAL_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P1_PHY_Q014\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-1\Question-Paper\JEE_Advanced_2025_Paper-1_English.pdf,1,[JEE ADVANCED] [2025] [Paper 1]
JA_2025_P1_PHY_Q015,JEE_ADVANCED,2025,,2025-05-25,,Paper 1,Physics,Laws of Motion,Newton's Laws of Motion,MATCHING,15,B,,OFFICIAL_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P1_PHY_Q015\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-1\Question-Paper\JEE_Advanced_2025_Paper-1_English.pdf,1,[JEE ADVANCED] [2025] [Paper 1]
JA_2025_P1_PHY_Q016,JEE_ADVANCED,2025,,2025-05-25,,Paper 1,Physics,Laws of Motion,Newton's Laws of Motion,MATCHING,16,B,,OFFICIAL_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P1_PHY_Q016\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-1\Question-Paper\JEE_Advanced_2025_Paper-1_English.pdf,1,[JEE ADVANCED] [2025] [Paper 1]
JA_2025_P2_PHY_Q001,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,1,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q001\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q001,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,1,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q001\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q002,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,2,"C
A",,OFFICIAL_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q002\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q003,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,3,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q003\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q004,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,MULTIPLE_CORRECT,4,"C
A",,OFFICIAL_VERIFIED,HIGH,4.0,-2.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q004\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q005,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,5,"A, B",,OFFICIAL_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q005\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q006,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,6,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q006\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q007,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,7,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q007\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q008,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,8,"A, C
A",,OFFICIAL_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q008\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q009,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,9,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q009\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q010,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,10,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q010\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q011,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,11,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q011\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q012,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,NUMERICAL,12,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,4.0,0.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q012\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q013,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,13,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q013\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q014,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,14,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q014\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q015,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,15,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q015\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q016,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,16,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q016\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q001,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Magnetic Effects of Current and Magnetism,Lorentz Force and Charged Particle Motion,SINGLE_CORRECT_MCQ,1,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q001\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q002,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Magnetic Effects of Current and Magnetism,Lorentz Force and Charged Particle Motion,SINGLE_CORRECT_MCQ,2,"B
A",,OFFICIAL_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q002\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q003,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,3,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q003\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q004,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,MULTIPLE_CORRECT,4,C,,OFFICIAL_VERIFIED,HIGH,4.0,-2.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q004\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q005,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Electrostatics,Electric Potential and Potential Energy,SINGLE_CORRECT_MCQ,5,"A, B, C",,OFFICIAL_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q005\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q006,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Optics,Reflection and Refraction at Spherical Surfaces,SINGLE_CORRECT_MCQ,6,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q006\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q007,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Magnetic Effects of Current and Magnetism,Lorentz Force and Charged Particle Motion,SINGLE_CORRECT_MCQ,7,"A, B
A",,OFFICIAL_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q007\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q008,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Thermal Physics and Thermodynamics,First Law of Thermodynamics,SINGLE_CORRECT_MCQ,8,"A, B, C",,OFFICIAL_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q008\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q009,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Rotational Motion,Moment of Inertia,SINGLE_CORRECT_MCQ,9,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q009\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q010,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Modern Physics,Photoelectric Effect,NUMERICAL,10,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,4.0,0.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q010\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q011,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Thermal Physics and Thermodynamics,First Law of Thermodynamics,SINGLE_CORRECT_MCQ,11,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q011\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q012,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Rotational Motion,Moment of Inertia,SINGLE_CORRECT_MCQ,12,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q012\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q013,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,13,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q013\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q014,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Optics,Reflection and Refraction at Spherical Surfaces,SINGLE_CORRECT_MCQ,14,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q014\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q015,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Kinematics,Projectile Motion,SINGLE_CORRECT_MCQ,15,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q015\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q016,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,16,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q016\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q001,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,1,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q001\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q002,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,2,"A
A",,OFFICIAL_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q002\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q003,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,3,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q003\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q004,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,MULTIPLE_CORRECT,4,"D
A",,OFFICIAL_VERIFIED,HIGH,4.0,-2.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q004\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q005,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Electrostatics,Electric Potential and Potential Energy,SINGLE_CORRECT_MCQ,5,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q005\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q006,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Laws of Motion,Newton's Laws of Motion,SINGLE_CORRECT_MCQ,6,"C, D
A",,OFFICIAL_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q006\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q007,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Thermal Physics and Thermodynamics,First Law of Thermodynamics,SINGLE_CORRECT_MCQ,7,B,,INDEPENDENTLY_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q007\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
JA_2025_P2_PHY_Q008,JEE_ADVANCED,2025,,2025-05-25,,Paper 2,Physics,Optics,Reflection and Refraction at Spherical Surfaces,SINGLE_CORRECT_MCQ,8,"A, C
A",,OFFICIAL_VERIFIED,HIGH,3.0,-1.0,JEE_ADVANCED\images\JA_2025_P2_PHY_Q008\diagram.png,JEE_Advanced_PYQ_Archive\2025\Paper-2\Question-Paper\JEE_Advanced_2025_Paper-2_English.pdf,1,[JEE ADVANCED] [2025] [Paper 2]
